Fecha,Texto,Image URL
2023-08-22 21:46:36,"🌐 ¡Domina el mundo del desarrollo web con nuestro curso en línea! 🖥️🌈

¿Alguna vez has querido crear tus propias páginas web dinámicas y funcionales? ¡Este es el momento perfecto para sumergirte en el emocionante mundo del desarrollo web! 💻✨

Presentamos nuestro completo curso en línea de Desarrollo Web con HTML, CSS, JavaScript, PHP, MySQL y MongoDB. 📚🔥 A partir de septiembre, te ofrecemos la oportunidad de aprender desde la comodidad de tu hogar, en tu propio horario y ritmo.

Lo que hace que nuestro curso sea especial:
📹 Clases Grabadas: No te preocupes si no puedes asistir en vivo. Todas las clases serán grabadas y estarán disponibles para que las veas en cualquier momento. ¡Aprende a tu propio ritmo!

💻 Código de Ejercicios: Queremos que practiques y te sumerjas en la programación. Por eso, pondremos a tu disposición el código de los ejercicios para que puedas analizarlos y experimentar por tu cuenta.

📜 Documentación Completa: Al final de cada clase, recibirás una documentación en PDF que incluye todos los ejercicios desarrollados durante la sesión. Así podrás repasar los conceptos y practicar con confianza.

🌐 Tecnologías Modernas: Desde HTML y CSS para la estructura y el diseño, hasta JavaScript para la interactividad, PHP y MySQL para la programación del lado del servidor, y MongoDB para bases de datos NoSQL. ¡Aprenderás las herramientas esenciales para destacar en el mundo del desarrollo web!

¿Estás listo para dar el salto en tu carrera como desarrollador web? ¡Inscríbete en nuestro curso y adquiere las habilidades que están en alta demanda en la industria! 🚀👨‍💻

¡No pierdas la oportunidad de aprender de manera flexible y cómoda! ¡Reserva tu lugar ahora y prepárate para una emocionante jornada de aprendizaje en septiembre!

#CursoDesarrolloWeb #HTML #CSS #JavaScript #PHP #MySQL #MongoDB #AprendizajeEnLínea #DesarrolloWebOnline

Más información en:
https://jocarsa.com/2023/08/22/curso-de-desarrollo-web/",https://instagram.fvlc6-1.fna.fbcdn.net/v/t51.29350-15/369549442_839694724215328_2711208362118750578_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4Mzg0LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=81kHct4d5lkQ7kNvgEV3cDf&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE3NTI2MjM5OTI4NzM3MDI5Ng%3D%3D.3-ccb7-5&oh=00_AYBD9MAau9JaJoSYA0HoY66LjCUm2v4CT5ef8mA3SHBWlg&oe=67A14FBB&_nc_sid=8f1549
2023-08-22 20:15:26,"🧵 Presentamos el nuevo software en la nube: jocarsa | bordados. Este programa permite generar patrones de bordado de punto de cruz a partir de imágenes seleccionadas por el usuario. Una característica destacada es la capacidad de personalizar los parámetros del patrón resultante, como el número de celdas, la cantidad de colores y el tipo de patrón.

Con jocarsa | bordados, los usuarios pueden transformar sus imágenes en patrones de bordado con relativa facilidad. La opción de ajustar el número de celdas permite adaptar el nivel de detalle en el patrón final, mientras que la selección de colores y estilos brinda flexibilidad en la creación. La interfaz del software es intuitiva y accesible en línea desde cualquier dispositivo.

Esta herramienta puede ser útil tanto para entusiastas del bordado como para aquellos interesados en dar un toque artístico a sus imágenes. El enfoque en la generación automática de patrones simplifica el proceso y ofrece una solución conveniente para quienes buscan explorar el mundo del bordado de punto de cruz.

Descubre cómo jocarsa | bordados puede ayudarte a dar vida a tus imágenes de manera única y creativa. Personaliza tus patrones y experimenta con diferentes estilos para lograr diseños a medida. La creación de patrones de bordado nunca ha sido tan accesible

https://jocarsa.com

 #SoftwareenNube #BordadodePuntoDeCruz #PersonalizacióndePatrones",https://instagram.fvlc6-1.fna.fbcdn.net/v/t50.2886-16/0_0_0_.mp4?_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_ohc=tV_H2-xJQk8Q7kNvgF3tnWO&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&oh=00_AYA-A_ZDolyhDCbl8RrlZ421KYEJ-FbwmiLIus_IKQKN5Q&oe=67A15E05&_nc_sid=8f1549
2023-08-21 16:33:00,"jocarsa | margaretta

🔍 ¡Dile adiós al misterio del espacio en tu servidor web con este software increíble! 📊🌼

¿Te preguntas en qué rincones de tu servidor se esconde ese espacio vital? ¡Aquí llega la solución! Este software escanea tus directorios web y muestra todo en un gráfico de margarita 🌼.

💡 Destacados:

Claro y Visual: Con este software, entenderás en un abrir y cerrar de ojos qué carpeta está acaparando todo el espacio.
Estructura Detallada: Explora la jerarquía de carpetas y subcarpetas, sin complicaciones.
Distribución Clara: El gráfico de margarita revela el tamaño relativo de cada rincón de tu servidor. ¡Sin más conjeturas!
Decisiones Acertadas: Libera espacio de manera inteligente, basándote en datos concretos.
🌐 ¡Optimiza tu servidor y descubre los secretos del almacenamiento con este software único! 📂🌼

#OptimizaciónWeb #DatosPrecisos #SoftwareDeEscaneo #GráficoDeMargarita

https://jocarsa.com",https://instagram.fvlc6-1.fna.fbcdn.net/v/t50.2886-16/0_0_0_.mp4?_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_ohc=tV_H2-xJQk8Q7kNvgF3tnWO&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&oh=00_AYA-A_ZDolyhDCbl8RrlZ421KYEJ-FbwmiLIus_IKQKN5Q&oe=67A15E05&_nc_sid=8f1549
2023-08-19 18:01:52,"Transforma tus imágenes en obras maestras claras y nítidas con nuestro innovador software de eliminación de ruido. 📸🌟 Olvídate de las imágenes borrosas y pixeladas, ¡nuestra herramienta en línea está aquí para hacer magia! ✨🔥

🔊 Di adiós al ruido no deseado: Nuestro software avanzado hace que el ruido en tus fotos sea cosa del pasado. Con unos pocos clics, podrás dar vida a tus recuerdos sin importar las condiciones en las que se capturaron. 📷🚀

🌐 Acceso en línea fácil: Sin descargas ni instalaciones. Nuestra plataforma en línea te permite disfrutar de una experiencia de eliminación de ruido sin complicaciones. ¡Solo sube tu imagen y mira cómo la magia se despliega ante tus ojos! 🌈💻

🎨 Personalización a tu medida: Reconocemos que cada imagen es única. Por eso, nuestro software te brinda el control total sobre el proceso. Ajusta los parámetros según tus preferencias y necesidades para obtener resultados perfectos en cada ocasión. 🎯✨

¡Eleva tus imágenes al siguiente nivel con nuestro software de eliminación de ruido en línea! 📊💎 ¡Obtén la claridad que merecen tus fotos y deslumbra a todos con la calidad visual que ofrecemos! 💬📢 #EliminaciónDeRuido #ImágenesNítidas #CalidadVisual - https://jocarsa.com",https://instagram.fvlc6-1.fna.fbcdn.net/v/t50.2886-16/0_0_0_.mp4?_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_ohc=tV_H2-xJQk8Q7kNvgF3tnWO&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&oh=00_AYA-A_ZDolyhDCbl8RrlZ421KYEJ-FbwmiLIus_IKQKN5Q&oe=67A15E05&_nc_sid=8f1549
2023-08-09 17:31:57,"En nuestra constante búsqueda de innovación para mejorar la productividad y la organización, presentamos con entusiasmo nuestro último logro: el software de notas adhesivas de escritorio altamente personalizable.

🎨 Personalización sin Límites:
Nuestro software brinda a nuestros valiosos usuarios la capacidad de diseñar sus notas adhesivas de acuerdo a sus preferencias únicas. Desde colores hasta tipografías, cada detalle puede ser adaptado para reflejar el estilo y la identidad de cada individuo.

✅ Versatilidad en Formatos:
Entendemos que la organización va más allá del simple texto. Con esta herramienta, se pueden crear notas en diversos formatos, como listas de tareas, imágenes y enlaces. Esto permite una organización más completa y efectiva de ideas y tareas.

⏰ Recordatorios y Alarmas a Medida:
La gestión del tiempo es esencial en el mundo actual. Nuestro software permite establecer recordatorios y alarmas personalizadas para cada nota adhesiva, garantizando que ningún plazo importante o tarea quede en el olvido.

🔗 Conectividad y Colaboración:
La sincronización en la nube permite el acceso desde cualquier dispositivo, otorgando una experiencia verdaderamente fluida. Además, la función de compartir y colaborar facilita la comunicación y el trabajo en equipo en torno a proyectos compartidos.

💡 Innovación Continua:
Como empresa, creemos en la mejora constante. Estamos comprometidos en seguir desarrollando y perfeccionando nuestro software en base a las necesidades y comentarios de nuestros usuarios, garantizando una experiencia de usuario excepcional.

En resumen, nuestro software de notas adhesivas personalizadas es la respuesta a la búsqueda de una solución de organización inteligente y versátil. Desde la adaptación visual hasta la colaboración eficiente, cada característica está diseñada para maximizar la productividad y la eficacia en el trabajo y la vida cotidiana. Descubre un nuevo nivel de organización con nosotros. 💼📈 #OrganizaciónPersonalizada #InnovaciónProductiva #SoftwareNotaAdhesiva - https://jocarsa.com/producto.php?idproducto=jocarsa%20|%20notas",https://instagram.fvlc6-1.fna.fbcdn.net/v/t50.2886-16/0_0_0_.mp4?_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_ohc=tV_H2-xJQk8Q7kNvgF3tnWO&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&oh=00_AYA-A_ZDolyhDCbl8RrlZ421KYEJ-FbwmiLIus_IKQKN5Q&oe=67A15E05&_nc_sid=8f1549
2023-08-08 11:16:42,"🚀 Descubre la revolución en organización y creatividad con jocarsa | mindmap 🧠✨

Si estás buscando una forma de llevar tus ideas al siguiente nivel, ¡has encontrado la solución perfecta! 💡 jocarsa | mindmap es el software de mapas mentales en la nube que te permite crear, personalizar y compartir tus conceptos de manera única y adaptada a tus necesidades.

🌐 Colaboración sin fronteras: Con jocarsa | mindmap, tus ideas no tienen límites geográficos. Colabora en tiempo real con colegas, amigos o compañeros de clase, sin importar dónde te encuentres. ¡La creatividad fluye sin obstáculos!

🎨 Diseña a tu manera: ¡Tú eres el diseñador de tu mente! Personaliza tus mapas mentales con diseños, colores y fuentes que reflejen tu estilo único. Desde esquemas elegantes hasta llamativos, jocarsa | mindmap se adapta a ti. - https://jocarsa.com/producto.php?idproducto=jocarsa%20|%20mindmap

🔗 Conexiones inteligentes: Conecta tus ideas de manera intuitiva y da vida a tus proyectos con relaciones claras. La integración con herramientas de gestión de tareas facilita convertir tus pensamientos en acción.

🌈 Creatividad liberada: Si eres un emprendedor, estudiante o creador, MindMapCloud Pro es tu lienzo digital. Dale vida a tus ideas y observa cómo evolucionan en planes concretos.

🔒 Seguridad de primer nivel: Tus pensamientos son valiosos y merecen protección. Con la encriptación robusta de MindMapCloud Pro, tus datos están seguros y resguardados.

¡Únete a la evolución de la generación de ideas con MindMapCloud Pro! 💻📈 Transforma tus pensamientos en planes de acción y haz que la colaboración fluya como nunca. ¡Pruébalo hoy y descubre un mundo de posibilidades! ✨🗺️ #MindMapCloudPro #CreatividadSinLímites",https://instagram.fvlc6-1.fna.fbcdn.net/v/t50.2886-16/0_0_0_.mp4?_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_ohc=tV_H2-xJQk8Q7kNvgF3tnWO&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&oh=00_AYA-A_ZDolyhDCbl8RrlZ421KYEJ-FbwmiLIus_IKQKN5Q&oe=67A15E05&_nc_sid=8f1549
2023-08-08 10:34:26,"jocarsa | kanban - 🚀 ¡Potencia tu productividad con nuestro Software de Tarjetas Kanban en la Nube! 📊 Personalizable y adaptable a las necesidades únicas de tu equipo, este software revolucionará la forma en que gestionas proyectos. 🏆 Diseña tu propio flujo de trabajo, colabora en tiempo real y obtén insights con análisis avanzados. ¡Simplifica la gestión de proyectos como nunca antes! 💼💡 #GestiónDeProyectos #Productividad #KanbanEnLaNube - https://jocarsa.com/producto.php?idproducto=jocarsa%20|%20kanban",https://instagram.fvlc6-1.fna.fbcdn.net/v/t50.2886-16/0_0_0_.mp4?_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_ohc=tV_H2-xJQk8Q7kNvgF3tnWO&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&oh=00_AYA-A_ZDolyhDCbl8RrlZ421KYEJ-FbwmiLIus_IKQKN5Q&oe=67A15E05&_nc_sid=8f1549
2023-07-31 22:00:08,Finalizando el curso de 3dsmax y Vray en @ensenyem,https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/363811320_269186402486063_8041559611710223504_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDc4NS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=u43Mn91X3H0Q7kNvgFgyFLk&_nc_gid=719679f722404b8e9a3de190a3e8531d&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE1OTMyNDEzNTk5MzA4NjQyMg%3D%3D.3-ccb7-5&oh=00_AYBTVt35MmAFML_TYfEDkxj70pwnJY_CU8O8oBSKXnFpTA&oe=67A15F7F&_nc_sid=8f1549
2023-07-28 17:24:55,Hoy en clase de renders fotorrealistas con 3dsmax y Vray en Ensenyem hemos hecho... Ensenyem,https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/363313215_1322504968471678_3853193624495097522_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=56nLQajgvIEQ7kNvgFW4WTx&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE1NzAxMTI5MjUzOTI5NzgxMg%3D%3D.3-ccb7-5&oh=00_AYDiqI4Wm_ZpJBf00jR5nSfmDLz_vBr-QLZiX0X92Knugg&oe=67A15A17&_nc_sid=8f1549
2023-07-21 17:17:13,"En clase de 3dsmax y Vray, representaciones de interiores y automoción, en @ensenyem",https://instagram.fvlc6-1.fna.fbcdn.net/v/t51.29350-15/362081395_274922838481009_8041749711307046525_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDc4MS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=AW8beUJUBhQQ7kNvgGYBTfz&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE1MTkzMzk4MzAyNTEyOTE0MA%3D%3D.3-ccb7-5&oh=00_AYBL9QAieqArYNAX8iJJDlwMfDLTAT0Cil0ifqpZVaWlIw&oe=67A14359&_nc_sid=8f1549
2023-07-20 17:27:51,Ejercicios de hoy en el curso de 3dsmax y Vray en @ensenyem,https://instagram.fvlc6-1.fna.fbcdn.net/v/t51.29350-15/361606577_266982452631138_4190444577325921541_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDc3OS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fvlc6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=tUfA6aMo8moQ7kNvgHMZzwr&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE1MTIxNDU2MTY4MzUxNTM5Mg%3D%3D.3-ccb7-5&oh=00_AYBrmthhkRm0mtv-78zu0ycQt0dk1FcCZmd4MVJvu9D3LQ&oe=67A14C04&_nc_sid=8f1549
2023-07-19 18:06:42,"El mes pasado se celebró, en el Ateneo de Valencia, el acto de fin de curso de los alumnos de segundo curso de la modalidad online y semipresencial de @capitolformacionprofesional en la cual se graduaron mis alumnos de los ciclos de Sistemas Microinformáticos y Redes, y Desarrollo de Aplicaciones Multiplataforma - y ahora, a recargar las pilas este verano",https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/361583607_1261098134611231_3657906492082799839_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Eq_FZuE2dKwQ7kNvgEQZzMa&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE1MDUwOTMzOTA0MjQ1NzQwMg%3D%3D.3-ccb7-5&oh=00_AYBVBKO87paVQnetbEPhh0mRkCfYsUjrTYIIJFllZawVZQ&oe=67A1705C&_nc_sid=8f1549
2023-07-19 17:29:59,"Hoy en clase, modelado y render fotorrealista con 3dsmax y Vray en @ensenyem",https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/361620316_624255009798309_1866479643672826897_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDc3NC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=wI3PW92z-IYQ7kNvgHEqTZJ&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE1MDQ5MDg2NTU2NjE1NjgwNQ%3D%3D.3-ccb7-5&oh=00_AYDZDSMQDdbQa-9h8kMReH7VLN5d2fPr_cFqqaq4R3uofg&oe=67A17972&_nc_sid=8f1549
2023-07-15 17:37:47,"Durante este curso he tenido el placer de ser parte del claustro del Master en Patrimonio Virtual de la Universidad de Alicante - @patrimonio_virtual , y he tenido el honor de ser invitado y formar parte del Congreso Final de Máster, realizando una ponencia acerca de los fundamentos de la Inteligencia Artificial aplicada al contexto del máster, y participando en la mesa redonda donde se estuvo abordando la aplicación de la IA a disciplinas tales como la arqueología",https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/360016607_1045872570119979_1128530706313312116_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=mo5jPMpYOtQQ7kNvgHPHreY&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzE0NzU5NTY4MzE0OTU4ODkyOQ%3D%3D.3-ccb7-5&oh=00_AYAQmg2yKh6ZSTvj0NMl0Kn1LgO4grF9TXSV0cFK75Ji_A&oe=67A1707C&_nc_sid=8f1549
2023-07-05 19:00:20,En clase de Python avanzado en @escuelamastermedia reconocimiento de formas con la librería OpenCV,https://instagram.fvlc6-2.fna.fbcdn.net/o1/v/t16/f2/m82/AQNx0xo8nZTiaHMlIvnq0w2-u7QYaGTTWK9fKU54UAM2_gsSITMlWdGKtAlco-7BqB_xEmkQfGkoO4aZNMdqO5WF7cY3zF1SWnXtr-E.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1013825716639755_778798089&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84RjRFRUM2MjBFNTRCMDVDMDVDRDA0MjhERUIwRUM4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAmjJ%2Fx5ZnD1D8VAigCQzMsF0BHhDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYDRuE9M1nYUjVzn9PeiKJRywqmRAspcxMS3SCm6oDLJ5g&oe=679D5FDF&_nc_sid=8f1549
2023-06-20 15:29:12,Discurso de graduación,https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/355236268_966107057911171_2969624062267849328_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NDN4OTQzLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=bxKZ7FvypScQ7kNvgEx7Ykq&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzEyOTQxMTU4MDYyNjA4NzQ2Ng%3D%3D.3-ccb7-5&oh=00_AYCT8el_B9cxDJ8vggazC38v10HsirA5AZ8H_Mz60bQe0w&oe=67A15A10&_nc_sid=8f1549
2023-05-29 19:02:01,"En clase hoy, desarrollando plantillas personalizadas de Wordpress con PHP en @escuelamastermedia",https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.29350-15/350252423_157083803879951_3880281441666429792_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDgxMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=I_WMpv7UViYQ7kNvgFeDffn&_nc_gid=e1e59b1e1c384902b5497b43a8ae6590&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzExMzU3MzYyMjAyMzE1MDA2Ng%3D%3D.3-ccb7-5&oh=00_AYDGOIfrE0Gga29B11S14ISvJe2C7YfGTIurBT0ilSYs6w&oe=67A151A9&_nc_sid=8f1549
2023-05-16 12:41:08,"En clase hoy, creando sitios y aplicaciones en el curso de Lenguajes de Programación Web en @escuelamastermedia",https://instagram.fvlc6-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQPPun98rrC2FgnWOz3hmB5Z0HJ2PqaVOb1Tf5JZuXYnMBw8K22_ZiS1cdJEAHV3IxqyjwHeXMFPjAv3l9k1IhojK5JjQFydUm2a65A.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTI4MC5iYXNlbGluZSJ9&_nc_cat=108&vs=219850194110976_3575307990&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9ENzRFN0ZBNTU5NThBOTQzMTA4QjVBNzE1MzdDNjBBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAm4ILH6c6H%2Fj8VAigCQzMsF0A2AAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYBZ6gwiBdpMTiot0za_wadL6aF9uPAEvAcovl8p9BNKkQ&oe=679D6F60&_nc_sid=8f1549
2023-05-14 21:31:37,"Ejercicio de simulación de multitudes con las herramientas de Inteligencia Artificial (Path Finding) dentro de Unreal Engine, dentro de la asignatura que estoy impartiendo (Motores de Juegos) en el Master en Patrimonio Virtual de la Universidad de Alicante",https://instagram.fvlc6-2.fna.fbcdn.net/o1/v/t16/f2/m82/AQOdgSshWpb621yM5pcYVoZHr73O2InkCbolJlNfBv9_T9tlMSCMf_Qy8xRsOHeZOS0luo1aQG3oyqbE-nnZsn1DIHlL2Xl19dg9Oik.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTI4MC5iYXNlbGluZSJ9&_nc_cat=111&vs=968884284303673_2923012672&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82NTRGOEY1RkEwQkZGQkJBRkE4M0EzMzc5MkU0NzdCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAm2OC%2Bw%2FqIlkAVAigCQzMsF0BPGZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYBzEiAHRzcU7MmnMBAwViRze5v3b7_zBezJtydD-I9c2w&oe=679D796D&_nc_sid=8f1549
2023-05-07 07:38:11,Aplicación práctica del ejercicio de visión artificial desarrollado desde cero en la primera sesión del curso de Inteligencia Artificial en @escuelamastermedia para desarrollar un sistema de seguimiento por movimiento,https://instagram.fvlc6-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQP0-gCDFXp1rxJyAge-GGkoExI4uC99rkb1BeMF1vJuGAXTxCU_tyKNbETI8DcZCzaoBzFc534NT7fA4zmAW_B2imd3aqGtZMcp9r4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTI4MC5iYXNlbGluZSJ9&_nc_cat=101&vs=789283419126486_1894212041&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9BOTQ0M0EwMTRFMEQ1RTBBREI0MkRCMDBFQzYwNDk5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAmmLP89ZK5i0AVAigCQzMsF0A87tkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYCU9uqtbDQq83ycVTPlr41QTxs5zTNmGPGPzIFMiVWYUg&oe=679D5510&_nc_sid=8f1549
2023-05-02 13:18:31,"En clase hoy, dentro del curso de Inteligencia Artificial en @escuelamastermedia, programación de una aplicación de mejora de resolución en las imágenes mediante algoritmos de Machine Learning y un proceso previo de entrenamiento",https://instagram.fvlc6-2.fna.fbcdn.net/o1/v/t16/f2/m82/AQNRbfNOqnMo5b-KifF0OworaO_ermCOwYLJoxF95dHBLrDp1GgLpdF8nKGBNsvrEYAUfngTzeP0dZreg_OezhkgauGfd707wH5NKeo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=278996364454127_2053381462&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CMjQ2NDRDNzhGOEYxNUZERjMzOUZBRjk2OEFFQjFCNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAmsJXAi5eGlkAVAigCQzMsF0A1xBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYASM1KSfugRNe-leLpPPtr9ttn3O3T7PPITLBmZ5EDnuA&oe=679D5842&_nc_sid=8f1549
